doc_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
5590665,0.0002947636561735519,0.0014206290716968618,0.0013520347267361602,0.0010363346238664011,0.0012580193723297096,0.0019786446387743406,0.0001599387018958434,0.002348721320802539,-0.0005978736267974108
5590908,0.0003821849574792022,0.00021559271702090897,9.420415819694644e-05,0.0001972464733534442,0.00023846064103524197,0.0002544885650209955,0.00018559667459477149,0.0006005021305161939,0.00014265856492733808
5591432,9.66804321207319e-05,0.000647503577000722,0.0009299068306303594,0.00150744034368494,0.00018923354343976118,0.0007343798613711805,0.00015544392516833542,0.0005378286499269462,-0.0012804670181652239
5592173,0.0009682038353397084,0.0002865282232594389,0.0003320175414753346,0.0002420316470428902,0.00010008699885790809,0.0005780530736153877,0.0005998028408447951,0.0009790113694268293,-0.00035730247585631636
5592402,0.0003102854809970434,0.000793857265606827,0.0004165863255504877,0.00022151277015573884,0.00024219017115685576,0.0003986719479491414,0.0001733853483179045,0.00077368501373092,0.0006134778296581804
5592564,0.0005664408055927002,0.0010439756880531307,1.3956809774966896e-05,0.0007070676184061608,0.0010840980526847985,0.00211842548880251,6.827772090928223e-05,0.0011640311087617598,-0.0010510917635188125
5592586,9.378637289088802e-05,0.000208238014252671,2.6976157573594818e-05,0.00011745095288241559,0.00016254984914208724,0.00012197987044155817,6.66836441671429e-05,0.0002543544941801473,0.00020316605289389707
5592589,0.0005028136129191098,0.0008213443415600512,0.0007085476444844232,0.0006528471585728085,0.0007948166170105515,0.0008074608737045658,0.0007529912362051573,0.001127673914289833,0.00035242389195634416
5592610,8.044182603248992e-05,0.000620170256444554,0.0,0.0004512935846472657,0.0005748024793969691,0.0006357852601320824,0.0004850925868473824,0.00021552089399370762,0.0004152007670084208
5592770,0.008006364674184504,0.010867951144148432,0.0005859908662316092,0.006201909076309056,0.003396510742491592,0.0019091691683082996,0.003691263028274484,0.006856048133389317,-0.0021422957667909673
5592774,0.00039795109772802013,0.0001975279775526665,0.0011904091266367114,0.0012875875126587537,0.00015294413869017734,0.00043860713563683047,0.00011302546499337164,0.0012480579224354905,-0.0014135203995064814
5593833,0.00045106244029421993,0.00037803955209355966,0.0001982535553998877,0.00050214302124245,0.00026186744976279357,0.0003888884467937706,0.0001512527756059575,0.000503628174707035,8.647978821677677e-06
5594245,0.00017665840254049605,0.000188696848031389,8.91679956601631e-05,0.0001633838109087955,0.0005523419772514994,0.00028489189941917613,8.617694083780031e-05,0.00032885629069859083,0.00037920798745255327
5594349,0.00044975478363318077,0.0004769483413333198,0.0011251136609081727,0.0012367089579634952,0.00406682421939486,0.0012367089579634952,0.004349622904063251,0.0009857732493827231,0.0029560386095460653
5594364,0.000953691104266381,0.0005960351412583769,0.000245856108691699,0.001254185558348064,0.0007401858743332351,0.001136006632857706,0.0005120333458754843,0.001378894207422642,-0.00019483051056434382
5594388,0.00038385418505065773,0.00014351005216434466,0.00012512512349955918,0.000481919990993883,0.00012793114617259396,0.0005370313227000013,4.7787330923080485e-05,0.00024941340811519217,-0.00065129937005289
5594597,0.0001467668238068655,0.00036211234874466736,0.00025727308599369375,0.000274916118404425,0.0002636481701364547,0.00030541632059955605,0.00012750216021764678,0.0004134372296969008,9.113622815547837e-05
5594637,0.0007807860537982152,0.0013943233530390987,0.0004878108571911554,0.0013800125231206138,0.00022804392502812445,0.0010866334736461274,0.0009099369315908365,0.0010183090130997448,-0.00043520561652344013
5594651,0.000281521761151877,0.00042811992865807484,0.00013556684631966823,0.00024931045004137497,0.00037868814010647635,0.00010495228004224244,0.00023501301595702274,0.0005576179665687684,0.0003733950694532782
5594657,0.0008043627994022175,0.00012130388710842615,0.00031699945282335975,0.00019707633943598306,0.00014033587792123577,0.0003179924094372007,5.603808946567351e-05,0.0002840202670319494,-0.0006774313571512557
